polygon
1
	93.5162888	13.9092214
	93.5131827	13.9060558
	93.5100066	13.902957
	93.5067623	13.8999267
	93.5034511	13.8969661
	93.5000746	13.8940768
	93.4983923	13.8926682
	93.4966346	13.8912601
	93.4931325	13.8885173
	93.4895701	13.8858497
	93.485949	13.8832586
	93.4822711	13.8807453
	93.478538	13.8783109
	93.4747515	13.8759566
	93.4709133	13.8736835
	93.469001	13.8725782
	93.4670255	13.8714926
	93.4630897	13.8693851
	93.4591078	13.8673619
	93.4550818	13.865424
	93.4510136	13.8635723
	93.446905	13.8618076
	93.4427581	13.8601309
	93.4385747	13.8585429
	93.4379652	13.8583189
	93.4327001	13.8554702
	93.4248265	13.8512101
	93.4169529	13.84695
	93.4090793	13.8426899
	93.4012056	13.8384298
	93.393332	13.8341697
	93.3854584	13.8299096
	93.3775848	13.8256495
	93.3697112	13.8213895
	93.3618376	13.8171294
	93.3539639	13.8128693
	93.3495876	13.8105014
	93.3469957	13.8086995
	93.3432638	13.8062651
	93.3394784	13.8039107
	93.3356415	13.8016376
	93.3337296	13.8005323
	93.3320369	13.7995984
	93.3286726	13.7977829
	93.3252743	13.7960292
	93.3218431	13.7943377
	93.3183801	13.7927092
	93.3148867	13.7911442
	93.3113641	13.7896431
	93.3078134	13.7882066
	93.3036373	13.7866203
	93.3003747	13.7855195
	93.2993323	13.7851177
	93.2975603	13.7844556
	93.2950897	13.7835434
	93.2938796	13.7831047
	93.2924377	13.7826038
	93.2881967	13.7811652
	93.2856265	13.7803302
	93.2848552	13.7800906
	93.2824245	13.7793677
	93.278881	13.7783604
	93.2759691	13.7775777
	93.275202	13.7773833
	93.2737785	13.7770331
	93.2701905	13.776177
	93.2672628	13.7755225
	93.2664918	13.7753617
	93.2650379	13.7750691
	93.2614107	13.7743659
	93.2592493	13.7739702
	93.2584731	13.7738395
	93.257701	13.7737124
	93.256219	13.7734794
	93.2525582	13.7729305
	93.2496166	13.7725318
	93.2488464	13.7724384
	93.2473389	13.7722667
	93.2436491	13.7718735
	93.2389618	13.7725864
	93.2270754	13.7779618
	93.1347221	13.8197222
	93.0469937	13.8746866
	93.0369179	13.8809883
END
2
	93.8585582	14.9359223
	93.8585085	14.931751
	93.8584984	14.9303836
	93.8584743	14.9288227
	93.8584091	14.926036
	93.858333	14.9238387
	93.8582595	14.9222389
	93.8581348	14.920056
	93.8579453	14.9172838
	93.8577708	14.9150942
	93.8576251	14.9134917
	93.8574023	14.9113138
	93.8570893	14.9085579
	93.8568172	14.90638
	93.8565991	14.9047813
	93.8562786	14.9026127
	93.8558427	14.8998749
	93.8554784	14.8977393
	93.8551856	14.8961326
	93.8547975	14.8941214
	93.8542499	14.8914355
	93.8537922	14.8893107
	93.853558	14.8882793
	93.8530815	14.886278
	93.8522231	14.882833
	93.8510486	14.8787114
	93.8497422	14.8730826
	93.8475818	14.8648882
	93.8467525	14.8619306
	93.8454432	14.8575268
	93.8452741	14.8567337
	93.8449556	14.8552933
	93.8448332	14.8547589
	93.8443205	14.8526299
	93.8435357	14.8495233
	93.8431864	14.8481804
	93.8428792	14.8470329
	93.8422877	14.844918
	93.8416313	14.8426683
	93.8414074	14.841912
	93.840979	14.8404863
	93.8404808	14.8388783
	93.8403095	14.8383416
	93.8396186	14.8362575
	93.8390574	14.8346258
	93.8388861	14.834132
	93.8383989	14.8326943
	93.8373969	14.828305
	93.8363216	14.8240469
	93.8351512	14.8198127
	93.8338862	14.8156044
	93.8325271	14.8114238
	93.8310747	14.8072731
	93.8303406	14.8052465
	93.8295296	14.8031542
	93.8278926	14.7990691
	93.8261644	14.7950196
	93.8243459	14.7910078
	93.822438	14.7870355
	93.8204415	14.7831047
	93.8183574	14.7792171
	93.8161868	14.7753747
	93.8151007	14.7734998
	93.8139306	14.7715792
	93.8115899	14.7678325
	93.8091659	14.7641364
	93.8066597	14.7604926
	93.8040725	14.7569028
	93.8014054	14.7533687
	93.8008791	14.7527023
	93.7990598	14.7489138
	93.7970637	14.7449829
	93.79498	14.7410953
	93.7928098	14.7372529
	93.7917237	14.7353779
	93.790554	14.7334574
	93.7882137	14.7297107
	93.7857901	14.7260145
	93.7832843	14.7223707
	93.7806975	14.7187809
	93.778031	14.7152468
	93.775286	14.7117702
	93.7724638	14.7083526
	93.771057	14.7066859
	93.7695657	14.7049957
	93.7665932	14.7017011
	93.7635477	14.6984704
	93.7604306	14.6953051
	93.7572433	14.6922067
	93.7539875	14.6891767
	93.7506646	14.6862164
	93.7472763	14.6833274
	93.7455894	14.68192
	93.7438241	14.680511
	93.7403097	14.6777684
	93.7367348	14.6751012
	93.733101	14.6725104
	93.7294102	14.6699973
	93.7256639	14.6675632
	93.7223299	14.6654977
	93.7206116	14.6640223
	93.7138158	14.6581871
	93.707151	14.6524644
	93.7046056	14.6496425
	93.7015608	14.6464118
	93.6984444	14.6432464
	93.6952579	14.640148
	93.6920029	14.6371179
	93.6886808	14.6341577
	93.6852933	14.6312686
	93.6836067	14.6298611
	93.6818419	14.6284522
	93.6783283	14.6257096
	93.6747543	14.6230423
	93.6711214	14.6204515
	93.6674314	14.6179385
	93.6636861	14.6155043
	93.6598872	14.6131502
	93.6560365	14.6108773
	93.654119	14.6097728
	93.652136	14.6086867
	93.6481873	14.6065794
	93.6441925	14.6045564
	93.6401533	14.6026187
	93.6360718	14.6007672
	93.6319499	14.5990027
	93.6277895	14.5973262
	93.6235925	14.5957384
	93.6215004	14.5949721
	93.6193611	14.59424
	93.6150971	14.5928318
	93.6108027	14.5915144
	93.6064798	14.5902885
	93.6021306	14.5891547
	93.597757	14.5881134
	93.5933612	14.5871653
	93.5889452	14.5863106
	93.5867405	14.5859081
	93.5841842	14.5855015
	93.5790782	14.5847531
	93.5739546	14.5841292
	93.5687922	14.583764
	93.5678203	14.5836652
	93.5662336	14.5835078
	93.5653658	14.5834272
	93.5636362	14.5832777
	93.5597133	14.5830238
	93.5557837	14.582897
	93.5538655	14.5828536
	93.5519447	14.5828566
	93.5500247	14.5828683
	93.5493633	14.5828788
	93.5477797	14.5829376
	93.5432708	14.5829122
	93.5387728	14.5831033
	93.5342802	14.5833898
	93.529795	14.5837716
	93.5253194	14.5842485
	93.5208556	14.5848203
	93.5164056	14.5854867
	93.5141762	14.5858449
	93.5119716	14.5862474
	93.5075556	14.5871021
	93.5031598	14.5880502
	93.4987862	14.5890915
	93.4944369	14.5902254
	93.4901141	14.5914512
	93.4858196	14.5927686
	93.4815557	14.5941768
	93.4794164	14.5949089
	93.4773242	14.5956752
	93.4731273	14.597263
	93.4689669	14.5989396
	93.4648449	14.600704
	93.4607634	14.6025555
	93.4567243	14.6044932
	93.4527295	14.6065162
	93.4487808	14.6086235
	93.4467978	14.6097097
	93.4448803	14.6108142
	93.4410296	14.613087
	93.4372307	14.6154411
	93.4334854	14.6178753
	93.4297954	14.6203884
	93.4261625	14.6229792
	93.4225885	14.6256465
	93.4190749	14.628389
	93.4173101	14.6297979
	93.4156235	14.6312054
	93.412236	14.6340945
	93.4089139	14.6370548
	93.4056589	14.6400848
	93.4024724	14.6431833
	93.399356	14.6463486
	93.3963112	14.6495793
	93.3933394	14.6528739
	93.3918486	14.654564
	93.3904421	14.6562308
	93.3876205	14.6596484
	93.3848762	14.6631251
	93.3822103	14.6666592
	93.3796241	14.670249
	93.3771189	14.6738929
	93.3746959	14.677589
	93.3723562	14.6813358
	93.3711868	14.6832561
	93.3703217	14.6847424
	93.3685777	14.687799
	93.3677193	14.6893346
	93.3671519	14.6903709
	93.3663177	14.6919273
	93.3646774	14.6950539
	93.3630933	14.698208
	93.361566	14.7013885
	93.3600961	14.7045945
	93.3586838	14.7078249
	93.3566125	14.7129482
	93.3537961	14.7205607
	93.3518415	14.7263981
	93.350577	14.7306065
	93.3494071	14.7348408
	93.3483323	14.7390988
	93.3473532	14.7433787
	93.3464702	14.7476783
	93.3460447	14.7498776
	93.3456838	14.7519957
	93.3449943	14.7563287
	93.3444021	14.7606753
	93.3439075	14.7650335
	93.3435106	14.7694011
	93.3432118	14.7737761
	93.3430111	14.7781563
	93.3429087	14.7825399
	93.342882	14.7847784
	93.3429449	14.7883318
	93.3430914	14.7912063
	93.3434288	14.7981063
	93.3434794	14.7990894
	93.3435906	14.8010502
	93.3436775	14.8041683
	93.3441314	14.809608
	93.3446179	14.813967
	93.3452022	14.8183146
	93.3458837	14.8226488
	93.3462569	14.8248572
	93.3465778	14.8265474
	93.3472671	14.8300117
	93.3480188	14.8334637
	93.3488327	14.8369024
	93.3497086	14.8403266
	93.3506462	14.8437353
	93.3516452	14.8471275
	93.3527053	14.8505021
	93.3532506	14.8521848
	93.3560606	14.8605981
	93.3588695	14.8690076
	93.3615008	14.8768857
	93.361516	14.8775941
	93.3617085	14.8819747
	93.3619992	14.8863502
	93.362388	14.8907185
	93.3628747	14.8950774
	93.3634591	14.899425
	93.3641409	14.9037592
	93.3645143	14.9059678
	93.3649198	14.9080779
	93.3657954	14.912379
	93.3667674	14.9166605
	93.3678352	14.9209204
	93.3689984	14.9251566
	93.3702564	14.9293671
	93.3716086	14.9335499
	93.3730544	14.937703
	93.373816	14.9398131
	93.3745931	14.9418245
	93.3762239	14.9459123
	93.3779462	14.9499646
	93.379759	14.9539793
	93.3816615	14.9579547
	93.3836529	14.9618887
	93.3857321	14.9657795
	93.3878983	14.9696253
	93.3890237	14.9715717
	93.390001	14.9731839
	93.3920291	14.9764595
	93.3941211	14.9796969
	93.3962761	14.9828951
	93.3984934	14.9860529
	93.4007721	14.989169
	93.4031114	14.9922424
	93.4055106	14.995272
	93.406725	14.9967757
	93.4074144	14.9976128
	93.4081413	14.9984854
	93.4096052	15.0002227
	93.4103658	15.0011147
	93.4118096	15.0027524
	93.4147815	15.0060509
	93.4178268	15.0092855
	93.4209441	15.0124548
	93.4241318	15.0155572
	93.4273886	15.0185912
	93.4307127	15.0215554
	93.4341027	15.0244484
	93.4358376	15.0258961
	93.4375569	15.0272687
	93.4410737	15.0300151
	93.4446514	15.0326862
	93.4482882	15.0352808
	93.4496935	15.0362467
	93.4535106	15.0394339
	93.4599413	15.0448032
	93.4663713	15.050172
	93.4728018	15.0555411
	93.4792319	15.06091
	93.4856612	15.0662782
	93.4920909	15.0716468
	93.4985211	15.0770156
	93.5049516	15.0823848
	93.505367	15.0827298
	93.5088522	15.0856086
	93.5110804	15.087489
	93.512062	15.088313
	93.5131644	15.0892252
	93.5148841	15.0905977
	93.5184019	15.0933441
	93.5219806	15.0960152
	93.5256186	15.0986098
	93.529314	15.1011265
	93.5330651	15.1035643
	93.5368702	15.105922
	93.5407274	15.1081984
	93.5426897	15.1093278
	93.5447479	15.1104526
	93.5487063	15.1125584
	93.5506965	15.1135898
	93.5511537	15.1138206
	93.5522739	15.1143776
	93.55339	15.1149243
	93.5542885	15.115359
	93.5569816	15.1166464
	93.5602181	15.1181264
	93.563418	15.1195246
	93.565017	15.1202075
	93.5657096	15.1204966
	93.5677913	15.1213393
	93.5701088	15.1222488
	93.5716239	15.12283
	93.573505	15.1235349
	93.5754772	15.1242515
	93.5767775	15.1247077
	93.5786156	15.1253332
	93.5817215	15.1263584
	93.5838577	15.1270385
	93.5850288	15.1273976
	93.5871969	15.1280372
	93.5903552	15.1289323
	93.5911863	15.1291642
	93.5923553	15.1294852
	93.5953299	15.1302429
	93.596972	15.1307223
	93.6007924	15.131685
	93.6046479	15.1325053
	93.6090747	15.1333614
	93.6113012	15.1337675
	93.6135197	15.1341235
	93.6179808	15.1347911
	93.6224558	15.1353639
	93.6269426	15.1358417
	93.6314391	15.1362242
	93.6359432	15.1365112
	93.6404526	15.1367027
	93.6449653	15.1367984
	93.649479	15.1367984
	93.6539917	15.1367027
	93.6585011	15.1365112
	93.6630052	15.1362242
	93.6675017	15.1358417
	93.6719886	15.1353639
	93.6764636	15.1347911
	93.6809246	15.1341235
	93.6831432	15.1337675
	93.6853696	15.1333614
	93.6897964	15.1325053
	93.6942029	15.1315554
	93.6985869	15.1305124
	93.7029464	15.1293765
	93.7072793	15.1281485
	93.7115836	15.1268289
	93.7158571	15.1254183
	93.7179705	15.1246958
	93.7200979	15.1239174
	93.724304	15.1223269
	93.7284732	15.1206476
	93.7326037	15.1188802
	93.7366934	15.1170256
	93.7407404	15.1150848
	93.7447428	15.1130586
	93.7486987	15.1109479
	93.7506439	15.1098834
	93.7526065	15.1087537
	93.7537157	15.1081015
	93.7557311	15.1069432
	93.7595882	15.1046668
	93.7633933	15.1023091
	93.7671444	15.0998713
	93.7708398	15.0973545
	93.7744777	15.09476
	93.7780564	15.0920889
	93.7815742	15.0893425
	93.7834375	15.0878524
	93.7842389	15.0871939
	93.785967	15.0857645
	93.7876044	15.0843806
	93.7908489	15.0815798
	93.7940321	15.0787134
	93.7971527	15.0757827
	93.8002092	15.0727889
	93.8032003	15.0697335
	93.8061247	15.0666178
	93.8089811	15.063443
	93.8103684	15.0618686
	93.8118222	15.0601453
	93.8146438	15.0567239
	93.8173879	15.0532434
	93.8200531	15.0497056
	93.8226382	15.0461121
	93.8251419	15.0424646
	93.8275631	15.0387648
	93.8299005	15.0350146
	93.8310273	15.0331622
	93.8321531	15.0312157
	93.8343199	15.02737
	93.8363997	15.0234792
	93.8383916	15.0195452
	93.8402947	15.0155698
	93.842108	15.0115551
	93.8438307	15.0075029
	93.845462	15.003415
	93.8462393	15.0014038
	93.8470011	14.9992936
	93.8484473	14.9951405
	93.8497999	14.9909577
	93.8510582	14.9867472
	93.8522217	14.982511
	93.8532898	14.9782512
	93.854262	14.9739697
	93.8551379	14.9696686
	93.8555435	14.9675587
	93.855917	14.9653499
	93.856599	14.9610158
	93.8571835	14.9566682
	93.8576704	14.9523092
	93.8580593	14.947941
	93.85835	14.9435655
	93.8585121	14.9403041
	93.8585651	14.9370393
	93.8585582	14.9359223
END
3
	95.6179887	17.3483
	95.6191605	17.3604101
	95.618379	17.3725203
	95.6199414	17.3807239
	95.6261914	17.3873651
	95.6355666	17.3889278
	95.6586139	17.3920534
	95.6746298	17.3947882
	95.6851768	17.4014294
	95.6902549	17.4084612
	95.6910359	17.4205714
	95.6898637	17.4420571
	95.697181	17.4458903
	95.7062701	17.4506517
	95.7234578	17.4619808
	95.7300984	17.4694032
	95.7363949	17.4758469
	95.736138	17.4779923
	95.736127	17.4780844
	95.7364569	17.4775529
	95.7415484	17.4767696
	95.7460524	17.4706989
	95.748259	17.4684924
	95.7507518	17.468055
	95.7548647	17.4701115
	95.7603478	17.4667824
	95.764656	17.4654116
	95.767796	17.4661094
	95.7702734	17.4674544
	95.7740557	17.4750071
	95.7803858	17.4674555
	95.7837092	17.4638715
	95.7852021	17.471933
	95.7825149	17.4841745
	95.7828135	17.4898474
	95.7807235	17.494326
	95.7798278	17.4982074
	95.7782837	17.5017586
	95.7793431	17.5028146
	95.7829564	17.5019572
	95.7833535	17.5021152
	95.7871762	17.5037937
	95.7876114	17.5074498
	95.7879885	17.5076885
	95.7882593	17.5078981
	95.7893849	17.5076428
	95.7904336	17.5077115
	95.7913644	17.5089054
	95.7920052	17.50868
	95.7929059	17.5093593
	95.7942292	17.5096797
	95.7944924	17.5105
	95.7945627	17.5117275
	95.8002966	17.5124101
	95.8061714	17.5178933
	95.8065631	17.5251389
	95.8062435	17.5281745
	95.8073748	17.5297985
	95.8091295	17.5306491
	95.8149836	17.5321887
	95.8140045	17.5388468
	95.8144892	17.5429555
	95.814947	17.5441759
	95.8161562	17.5447408
	95.8178881	17.5450498
	95.8178882	17.5462662
	95.819246	17.5461328
	95.8199483	17.5470177
	95.82155	17.5480554
	95.823042	17.548872
	95.8235834	17.549696
	95.8236446	17.5510882
	95.8240757	17.5518664
	95.8256856	17.5536669
	95.8267037	17.5537507
	95.8284128	17.5547885
	95.8286571	17.5560205
	95.8296831	17.556673
	95.8293054	17.5579431
	95.8289467	17.5589196
	95.8294275	17.5594922
	95.8308392	17.5594042
	95.8319187	17.5593852
	95.8323668	17.5596021
	95.8326081	17.5619545
	95.8380913	17.5635211
	95.8436484	17.5633073
	95.8446442	17.5652066
	95.8449421	17.5669229
	95.8462227	17.5680911
	95.8476868	17.5707667
	95.8506878	17.5698289
	95.8512628	17.5704326
	95.8549786	17.5709512
	95.8594364	17.5746832
	95.8666055	17.57435
	95.8672695	17.5764457
	95.8704028	17.5764457
	95.8727527	17.5729208
	95.8752153	17.5719429
	95.8798025	17.5752707
	95.886069	17.5744874
	95.8901653	17.5731978
	95.890459	17.5733814
	95.8906979	17.5739088
	95.8923354	17.5737041
	95.8956645	17.5776206
	95.8964478	17.5815372
	95.8951855	17.58745
	95.8972311	17.5889786
	95.8986019	17.594266
	95.8974269	17.6003366
	95.896252	17.6066031
	95.8978186	17.6105196
	95.8993852	17.6136529
	95.8993852	17.6177652
	95.9013435	17.6193318
	95.9062711	17.6326978
	95.9218964	17.6323074
	95.9406467	17.6385581
	95.9423281	17.6481915
	95.9418797	17.6545808
	95.9456004	17.6583015
	95.9459921	17.6653513
	95.9477545	17.6669179
	95.9534335	17.6665262
	95.9600435	17.6654746
	95.9604241	17.6657388
	95.9610614	17.6672496
	95.961443	17.668642
	95.9607753	17.6701296
	95.9602066	17.6710756
	95.9613091	17.6749474
	95.9633273	17.675432
	95.9641292	17.6752311
	95.9657707	17.6800383
	95.9718413	17.6835632
	95.976737	17.6863048
	95.9777161	17.6892422
	95.9790869	17.6943337
	95.9783036	17.6980544
	95.9780898	17.7014755
	95.9775203	17.7054959
	95.9752242	17.71093
	95.9754849	17.7125262
	95.9741912	17.7168538
	95.9753662	17.7192038
	95.9788911	17.7146997
	95.9837396	17.713049
	95.9852237	17.7105043
	95.9860322	17.7086659
	95.9883785	17.7078837
	95.9899693	17.7086277
	95.9909798	17.7098941
	95.9913235	17.711931
	95.9910713	17.7147958
	95.9919298	17.7174053
	95.9951037	17.7197436
	95.9965341	17.7201516
	95.997036	17.7212468
	95.9960042	17.7235881
	95.9983541	17.7254158
	96.0059697	17.7277336
	96.0059145	17.7278348
	96.0049111	17.7290323
	96.0048466	17.7306576
	96.0056132	17.7315804
	96.0072459	17.732462
	96.0082834	17.732809
	96.0094318	17.7330417
	96.0100001	17.7334193
	96.0098209	17.7344761
	96.0088326	17.735689
	96.007536	17.7385538
	96.0094777	17.7405755
	96.0096761	17.7417811
	96.0097636	17.7433299
	96.0103434	17.7447949
	96.0115033	17.7458705
	96.0124186	17.7461107
	96.0137003	17.7462712
	96.0138604	17.74695
	96.0133877	17.7483311
	96.0137156	17.7487011
	96.0140705	17.7491666
	96.0146579	17.7501161
	96.0150583	17.7506388
	96.0155352	17.7511464
	96.0159166	17.751524
	96.0164851	17.7522374
	96.0170914	17.7534349
	96.0170991	17.7543851
	96.01692	17.7547396
	96.0165575	17.7549762
	96.0155579	17.7553231
	96.014265	17.7555522
	96.0138146	17.7558801
	96.0135136	17.7566128
	96.0145244	17.7573679
